transaction_id,timestamp,amount,feature1,feature2,label
7053,2023-01-01 01:57:33,333.9,0.65,2.64,0
7054,2023-01-01 01:57:34,200.23,0.05,1.94,0
7055,2023-01-01 01:57:35,339.26,0.45,3.07,0
7056,2023-01-01 01:57:36,496.59,0.03,1.37,0
7057,2023-01-01 01:57:37,200.73,0.03,0.48,0
7058,2023-01-01 01:57:38,31.83,0.38,2.28,0
7059,2023-01-01 01:57:39,182.53,0.53,0.69,0
7060,2023-01-01 01:57:40,459.01,0.39,1.59,0
7061,2023-01-01 01:57:41,430.76,0.09,1.01,0
7062,2023-01-01 01:57:42,192.59,0.67,3.5,0
7063,2023-01-01 01:57:43,218.91,0.78,3.45,0
7064,2023-01-01 01:57:44,145.75,0.39,4.2,0
7065,2023-01-01 01:57:45,100.54,0.3,0.88,0
7066,2023-01-01 01:57:46,78.04,0.88,0.72,0
7067,2023-01-01 01:57:47,401.65,0.86,2.07,0
7068,2023-01-01 01:57:48,116.8,0.32,1.48,0
7069,2023-01-01 01:57:49,53.97,0.06,0.1,0
7070,2023-01-01 01:57:50,84.1,0.67,0.69,0
7071,2023-01-01 01:57:51,434.17,0.2,0.26,0
7072,2023-01-01 01:57:52,410.49,0.62,3.4,1
7073,2023-01-01 01:57:53,19.09,0.41,3.43,0
7074,2023-01-01 01:57:54,161.22,0.78,3.49,0
7075,2023-01-01 01:57:55,59.27,0.5,3.28,0
7076,2023-01-01 01:57:56,205.14,0.36,1.3,0
7077,2023-01-01 01:57:57,234.61,0.13,0.94,0
7078,2023-01-01 01:57:58,243.94,0.47,2.21,0
7079,2023-01-01 01:57:59,390.47,0.11,2.33,0
7080,2023-01-01 01:58:00,466.27,0.19,3.09,0
7081,2023-01-01 01:58:01,224.83,0.15,4.71,0
7082,2023-01-01 01:58:02,201.66,0.89,1.52,0
7083,2023-01-01 01:58:03,385.51,0.01,1.58,0
7084,2023-01-01 01:58:04,196.03,0.03,2.92,0
7085,2023-01-01 01:58:05,43.64,0.68,2.76,0
7086,2023-01-01 01:58:06,16.11,0.75,1.24,0
7087,2023-01-01 01:58:07,401.24,0.69,4.71,0
7088,2023-01-01 01:58:08,306.04,0.11,1.77,0
7089,2023-01-01 01:58:09,215.81,0.94,1.23,0
7090,2023-01-01 01:58:10,265.52,0.59,1.36,0
7091,2023-01-01 01:58:11,236.39,0.59,4.24,0
7092,2023-01-01 01:58:12,465.92,0.82,0.8,0
7093,2023-01-01 01:58:13,454.71,0.05,3.46,0
7094,2023-01-01 01:58:14,442.48,0.51,0.03,0
7095,2023-01-01 01:58:15,357.12,0.16,1.26,0
7096,2023-01-01 01:58:16,25.83,0.44,3.34,0
7097,2023-01-01 01:58:17,21.27,0.58,3.42,0
7098,2023-01-01 01:58:18,258.83,0.94,3.18,0
7099,2023-01-01 01:58:19,336.31,0.84,3.78,0
7100,2023-01-01 01:58:20,288.06,0.08,0.84,0
7101,2023-01-01 01:58:21,326.11,0.17,3.21,1
7102,2023-01-01 01:58:22,423.94,0.68,2.99,0
7103,2023-01-01 01:58:23,10.19,0.21,0.35,0
7104,2023-01-01 01:58:24,247.0,0.35,3.46,0
7105,2023-01-01 01:58:25,284.44,0.61,3.84,0
7106,2023-01-01 01:58:26,245.62,0.11,0.07,0
7107,2023-01-01 01:58:27,393.71,0.35,3.32,0
7108,2023-01-01 01:58:28,120.1,0.69,4.72,0
7109,2023-01-01 01:58:29,463.41,0.51,0.96,0
7110,2023-01-01 01:58:30,384.31,0.61,4.25,0
7111,2023-01-01 01:58:31,413.03,0.4,3.01,0
7112,2023-01-01 01:58:32,240.87,0.38,3.66,0
7113,2023-01-01 01:58:33,43.88,0.77,1.75,0
7114,2023-01-01 01:58:34,339.84,0.34,4.26,0
7115,2023-01-01 01:58:35,220.27,0.18,0.62,0
7116,2023-01-01 01:58:36,395.4,0.32,2.37,0
7117,2023-01-01 01:58:37,255.82,0.33,2.05,0
7118,2023-01-01 01:58:38,378.68,0.75,1.62,0
7119,2023-01-01 01:58:39,195.15,0.1,4.0,0
7120,2023-01-01 01:58:40,448.9,0.39,0.9,0
7121,2023-01-01 01:58:41,191.98,0.87,4.42,0
7122,2023-01-01 01:58:42,371.15,0.36,0.47,0
7123,2023-01-01 01:58:43,237.22,0.44,3.92,0
7124,2023-01-01 01:58:44,453.81,0.74,1.04,0
7125,2023-01-01 01:58:45,406.11,0.85,3.54,0
7126,2023-01-01 01:58:46,494.05,0.68,3.8,1
7127,2023-01-01 01:58:47,291.03,0.08,1.11,0
7128,2023-01-01 01:58:48,250.67,0.11,2.89,0
7129,2023-01-01 01:58:49,94.97,0.92,2.01,0
7130,2023-01-01 01:58:50,108.84,0.81,3.82,0
7131,2023-01-01 01:58:51,113.81,0.92,3.63,1
7132,2023-01-01 01:58:52,365.69,0.62,0.77,0
7133,2023-01-01 01:58:53,357.81,0.44,0.89,0
7134,2023-01-01 01:58:54,284.92,0.2,3.43,0
7135,2023-01-01 01:58:55,138.57,0.02,2.97,0
7136,2023-01-01 01:58:56,416.84,0.2,4.2,0
7137,2023-01-01 01:58:57,189.91,0.77,3.58,1
7138,2023-01-01 01:58:58,481.01,0.95,3.75,1
7139,2023-01-01 01:58:59,191.36,0.76,1.59,0
7140,2023-01-01 01:59:00,222.45,0.63,3.62,0
7141,2023-01-01 01:59:01,305.55,0.95,1.08,0
7142,2023-01-01 01:59:02,309.09,0.45,1.7,0
7143,2023-01-01 01:59:03,31.42,0.82,2.28,0
7144,2023-01-01 01:59:04,336.82,0.57,4.7,0
7145,2023-01-01 01:59:05,466.53,0.2,3.6,0
7146,2023-01-01 01:59:06,403.45,0.88,0.74,1
7147,2023-01-01 01:59:07,237.25,0.84,3.56,0
7148,2023-01-01 01:59:08,111.94,0.65,1.67,1
7149,2023-01-01 01:59:09,139.27,0.77,1.42,0
7150,2023-01-01 01:59:10,370.17,0.72,4.3,0
7151,2023-01-01 01:59:11,291.39,0.47,2.7,0
7152,2023-01-01 01:59:12,170.95,0.12,1.63,0
7153,2023-01-01 01:59:13,172.18,0.97,2.64,0
7154,2023-01-01 01:59:14,149.72,0.82,0.57,0
7155,2023-01-01 01:59:15,373.03,0.11,1.93,0
7156,2023-01-01 01:59:16,419.82,0.72,4.16,0
7157,2023-01-01 01:59:17,90.16,0.91,3.45,1
7158,2023-01-01 01:59:18,63.21,0.51,4.05,0
7159,2023-01-01 01:59:19,302.15,0.72,0.36,0
7160,2023-01-01 01:59:20,489.85,1.0,2.33,0
7161,2023-01-01 01:59:21,183.91,0.22,2.34,0
7162,2023-01-01 01:59:22,483.62,0.14,1.25,0
7163,2023-01-01 01:59:23,397.09,0.08,3.79,0
7164,2023-01-01 01:59:24,234.49,0.58,1.06,0
7165,2023-01-01 01:59:25,309.05,0.53,1.81,1
7166,2023-01-01 01:59:26,357.51,0.5,4.01,0
7167,2023-01-01 01:59:27,142.05,0.18,1.32,0
7168,2023-01-01 01:59:28,246.74,0.85,4.14,1
7169,2023-01-01 01:59:29,59.51,0.23,0.5,1
7170,2023-01-01 01:59:30,111.51,0.09,1.08,0
7171,2023-01-01 01:59:31,383.78,0.94,4.67,0
7172,2023-01-01 01:59:32,442.49,0.93,4.27,0
7173,2023-01-01 01:59:33,389.53,0.3,4.98,0
7174,2023-01-01 01:59:34,189.56,0.9,2.16,1
7175,2023-01-01 01:59:35,268.35,0.94,3.39,0
7176,2023-01-01 01:59:36,101.8,0.26,0.91,0
7177,2023-01-01 01:59:37,347.58,0.55,4.01,0
7178,2023-01-01 01:59:38,187.29,0.27,3.02,0
7179,2023-01-01 01:59:39,198.15,0.87,0.26,0
7180,2023-01-01 01:59:40,82.91,0.88,2.55,0
7181,2023-01-01 01:59:41,185.67,0.71,1.36,0
7182,2023-01-01 01:59:42,251.0,0.96,3.51,0
7183,2023-01-01 01:59:43,305.26,0.05,0.17,0
7184,2023-01-01 01:59:44,34.12,0.41,0.55,0
7185,2023-01-01 01:59:45,458.55,0.21,2.52,0
7186,2023-01-01 01:59:46,329.91,0.78,0.78,0
7187,2023-01-01 01:59:47,65.23,0.49,1.57,0
7188,2023-01-01 01:59:48,132.69,0.33,1.75,0
7189,2023-01-01 01:59:49,408.78,0.06,4.77,0
7190,2023-01-01 01:59:50,219.59,0.62,1.51,0
7191,2023-01-01 01:59:51,448.66,0.26,0.21,0
7192,2023-01-01 01:59:52,146.94,0.32,1.2,0
7193,2023-01-01 01:59:53,371.27,0.21,1.67,0
7194,2023-01-01 01:59:54,52.75,0.39,2.56,0
7195,2023-01-01 01:59:55,42.44,0.81,2.89,0
7196,2023-01-01 01:59:56,131.97,0.1,2.24,0
7197,2023-01-01 01:59:57,102.17,0.16,2.17,0
7198,2023-01-01 01:59:58,273.54,0.95,2.86,0
7199,2023-01-01 01:59:59,41.24,0.23,1.94,0
7200,2023-01-01 02:00:00,248.13,0.78,0.14,0
7201,2023-01-01 02:00:01,406.53,0.77,3.57,0
7202,2023-01-01 02:00:02,332.9,0.95,3.68,0
7203,2023-01-01 02:00:03,493.35,0.42,0.27,0
7204,2023-01-01 02:00:04,461.05,0.05,4.29,0
7205,2023-01-01 02:00:05,438.31,0.87,1.45,0
7206,2023-01-01 02:00:06,370.92,0.79,3.28,0
7207,2023-01-01 02:00:07,424.12,0.56,1.78,0
7208,2023-01-01 02:00:08,140.75,0.17,2.86,0
7209,2023-01-01 02:00:09,348.5,0.49,2.13,0
7210,2023-01-01 02:00:10,55.35,0.82,3.33,1
7211,2023-01-01 02:00:11,28.25,0.15,0.53,0
7212,2023-01-01 02:00:12,215.85,0.95,4.65,1
7213,2023-01-01 02:00:13,416.27,0.16,1.05,0
7214,2023-01-01 02:00:14,213.3,0.04,4.34,0
7215,2023-01-01 02:00:15,155.3,0.22,2.27,0
7216,2023-01-01 02:00:16,58.35,0.85,2.06,0
7217,2023-01-01 02:00:17,226.99,0.68,2.19,0
7218,2023-01-01 02:00:18,354.95,0.99,0.05,0
7219,2023-01-01 02:00:19,187.55,0.43,4.27,1
7220,2023-01-01 02:00:20,330.27,0.23,3.5,0
7221,2023-01-01 02:00:21,336.88,0.71,0.75,0
7222,2023-01-01 02:00:22,257.88,0.39,4.47,1
7223,2023-01-01 02:00:23,202.24,0.39,0.55,1
7224,2023-01-01 02:00:24,204.53,0.23,2.32,0
7225,2023-01-01 02:00:25,48.43,0.38,0.81,0
7226,2023-01-01 02:00:26,83.77,0.12,1.13,0
7227,2023-01-01 02:00:27,150.16,0.54,3.9,0
7228,2023-01-01 02:00:28,151.11,0.28,2.62,0
7229,2023-01-01 02:00:29,347.55,0.02,2.82,0
7230,2023-01-01 02:00:30,74.81,0.56,0.59,1
7231,2023-01-01 02:00:31,79.39,0.6,3.98,0
7232,2023-01-01 02:00:32,225.76,0.34,1.66,0
7233,2023-01-01 02:00:33,492.23,0.84,3.21,0
7234,2023-01-01 02:00:34,369.65,0.22,0.52,0
7235,2023-01-01 02:00:35,380.59,0.48,1.81,0
7236,2023-01-01 02:00:36,80.03,0.25,4.19,0
7237,2023-01-01 02:00:37,396.79,0.51,4.72,0
7238,2023-01-01 02:00:38,234.66,0.98,3.34,0
7239,2023-01-01 02:00:39,320.96,0.21,3.0,0
7240,2023-01-01 02:00:40,160.57,0.91,3.88,0
7241,2023-01-01 02:00:41,433.49,0.85,2.41,0
7242,2023-01-01 02:00:42,464.15,0.48,0.84,0
7243,2023-01-01 02:00:43,261.49,0.11,0.15,0
7244,2023-01-01 02:00:44,332.58,0.79,4.85,0
7245,2023-01-01 02:00:45,107.44,0.4,1.72,0
7246,2023-01-01 02:00:46,132.54,0.23,0.47,1
7247,2023-01-01 02:00:47,196.75,0.37,3.09,0
7248,2023-01-01 02:00:48,87.47,0.94,4.65,0
7249,2023-01-01 02:00:49,87.18,0.97,3.67,0
7250,2023-01-01 02:00:50,92.01,0.27,0.61,0
7251,2023-01-01 02:00:51,216.78,0.52,0.62,0
7252,2023-01-01 02:00:52,277.26,0.26,3.89,0
7253,2023-01-01 02:00:53,476.37,0.87,2.93,0
7254,2023-01-01 02:00:54,51.59,0.17,4.71,0
7255,2023-01-01 02:00:55,14.32,0.41,3.31,0
7256,2023-01-01 02:00:56,293.07,0.24,0.56,0
7257,2023-01-01 02:00:57,64.05,0.13,3.44,0
7258,2023-01-01 02:00:58,71.35,0.54,1.07,0
7259,2023-01-01 02:00:59,331.29,0.68,1.63,0
7260,2023-01-01 02:01:00,102.94,0.36,1.85,0
7261,2023-01-01 02:01:01,246.83,0.91,3.47,0
7262,2023-01-01 02:01:02,221.26,0.52,3.27,0
7263,2023-01-01 02:01:03,312.62,0.7,3.15,0
7264,2023-01-01 02:01:04,444.96,0.54,0.79,0
7265,2023-01-01 02:01:05,266.4,0.44,3.2,0
7266,2023-01-01 02:01:06,296.94,0.08,4.53,0
7267,2023-01-01 02:01:07,87.12,0.0,4.54,0
7268,2023-01-01 02:01:08,57.38,0.24,4.31,0
7269,2023-01-01 02:01:09,442.34,0.32,0.81,0
7270,2023-01-01 02:01:10,414.41,0.47,1.29,0
7271,2023-01-01 02:01:11,321.0,0.37,0.57,0
7272,2023-01-01 02:01:12,111.93,0.05,4.45,0
7273,2023-01-01 02:01:13,382.57,0.56,3.72,0
7274,2023-01-01 02:01:14,36.36,0.22,4.8,0
7275,2023-01-01 02:01:15,135.85,0.39,0.21,1
7276,2023-01-01 02:01:16,462.52,0.49,1.74,0
7277,2023-01-01 02:01:17,56.39,0.55,2.56,0
7278,2023-01-01 02:01:18,197.19,0.31,3.34,0
7279,2023-01-01 02:01:19,365.48,0.45,2.06,0
7280,2023-01-01 02:01:20,370.42,0.56,3.42,0
7281,2023-01-01 02:01:21,480.47,0.98,3.03,0
7282,2023-01-01 02:01:22,242.86,0.62,0.57,0
7283,2023-01-01 02:01:23,76.85,0.67,2.06,0
7284,2023-01-01 02:01:24,253.11,0.67,2.64,0
7285,2023-01-01 02:01:25,25.48,0.36,3.28,0
7286,2023-01-01 02:01:26,55.08,0.12,3.81,0
7287,2023-01-01 02:01:27,35.39,0.48,3.74,0
7288,2023-01-01 02:01:28,413.6,0.17,2.16,0
7289,2023-01-01 02:01:29,177.53,0.48,0.52,0
7290,2023-01-01 02:01:30,90.16,0.46,2.04,0
7291,2023-01-01 02:01:31,66.82,0.81,4.53,0
7292,2023-01-01 02:01:32,473.76,0.08,3.78,0
7293,2023-01-01 02:01:33,298.0,0.07,2.1,0
7294,2023-01-01 02:01:34,278.43,0.82,2.01,0
7295,2023-01-01 02:01:35,451.72,0.69,3.03,0
7296,2023-01-01 02:01:36,437.21,0.62,1.33,0
7297,2023-01-01 02:01:37,457.23,0.69,1.79,0
7298,2023-01-01 02:01:38,18.22,0.49,1.78,0
7299,2023-01-01 02:01:39,135.22,0.36,3.37,0
7300,2023-01-01 02:01:40,449.54,0.61,3.46,0
7301,2023-01-01 02:01:41,80.7,0.91,4.43,0
7302,2023-01-01 02:01:42,77.55,0.0,1.76,0
7303,2023-01-01 02:01:43,461.45,0.22,3.05,0
7304,2023-01-01 02:01:44,414.01,0.5,3.22,0
7305,2023-01-01 02:01:45,134.67,0.36,4.6,0
7306,2023-01-01 02:01:46,158.42,0.2,4.46,0
7307,2023-01-01 02:01:47,218.22,0.12,4.35,0
7308,2023-01-01 02:01:48,310.77,0.13,4.98,0
7309,2023-01-01 02:01:49,468.96,0.55,2.87,0
7310,2023-01-01 02:01:50,453.18,0.86,4.55,0
7311,2023-01-01 02:01:51,322.52,0.4,4.8,0
7312,2023-01-01 02:01:52,134.94,0.38,0.54,0
7313,2023-01-01 02:01:53,298.69,0.26,4.77,0
7314,2023-01-01 02:01:54,115.5,0.24,0.21,0
7315,2023-01-01 02:01:55,249.03,0.2,2.61,0
7316,2023-01-01 02:01:56,183.27,0.2,3.97,0
7317,2023-01-01 02:01:57,417.25,0.95,3.73,1
7318,2023-01-01 02:01:58,198.89,0.48,4.26,0
7319,2023-01-01 02:01:59,94.59,0.09,1.2,1
7320,2023-01-01 02:02:00,204.54,0.27,1.23,0
7321,2023-01-01 02:02:01,232.04,1.0,4.3,0
7322,2023-01-01 02:02:02,426.39,0.11,4.36,0
7323,2023-01-01 02:02:03,40.98,0.71,4.53,0
7324,2023-01-01 02:02:04,453.13,0.67,4.88,0
7325,2023-01-01 02:02:05,395.43,0.05,0.44,0
7326,2023-01-01 02:02:06,423.49,0.09,2.52,0
7327,2023-01-01 02:02:07,452.26,0.8,0.38,0
7328,2023-01-01 02:02:08,200.07,0.8,3.5,0
7329,2023-01-01 02:02:09,258.53,0.66,1.19,0
7330,2023-01-01 02:02:10,419.54,0.99,3.95,0
7331,2023-01-01 02:02:11,230.99,0.15,1.08,1
7332,2023-01-01 02:02:12,357.75,0.61,0.94,0
7333,2023-01-01 02:02:13,338.78,0.12,4.48,0
7334,2023-01-01 02:02:14,279.52,0.44,2.77,0
7335,2023-01-01 02:02:15,214.79,0.62,1.77,0
7336,2023-01-01 02:02:16,233.77,0.74,1.03,0
7337,2023-01-01 02:02:17,480.94,0.5,4.54,0
7338,2023-01-01 02:02:18,182.42,0.17,0.06,0
7339,2023-01-01 02:02:19,77.7,0.13,0.14,0
7340,2023-01-01 02:02:20,362.31,0.38,4.69,0
7341,2023-01-01 02:02:21,239.37,0.84,0.2,1
7342,2023-01-01 02:02:22,434.13,0.72,2.78,0
7343,2023-01-01 02:02:23,136.82,0.72,4.42,0
7344,2023-01-01 02:02:24,374.89,0.45,4.33,0
7345,2023-01-01 02:02:25,424.44,0.7,0.33,0
7346,2023-01-01 02:02:26,448.24,0.91,0.26,1
7347,2023-01-01 02:02:27,85.3,0.46,3.0,0
7348,2023-01-01 02:02:28,487.29,0.58,2.37,0
7349,2023-01-01 02:02:29,297.45,0.95,3.05,0
7350,2023-01-01 02:02:30,207.64,0.38,4.28,0
7351,2023-01-01 02:02:31,117.39,0.29,2.82,0
7352,2023-01-01 02:02:32,261.16,0.59,4.26,0
7353,2023-01-01 02:02:33,482.57,0.22,0.79,0
7354,2023-01-01 02:02:34,314.79,0.94,1.51,0
7355,2023-01-01 02:02:35,174.18,0.55,1.22,1
7356,2023-01-01 02:02:36,448.01,0.73,3.78,0
7357,2023-01-01 02:02:37,71.02,0.37,2.61,0
7358,2023-01-01 02:02:38,458.51,0.42,4.18,0
7359,2023-01-01 02:02:39,293.75,0.39,2.11,0
7360,2023-01-01 02:02:40,318.9,0.74,3.26,0
7361,2023-01-01 02:02:41,210.08,0.57,1.78,0
7362,2023-01-01 02:02:42,115.3,0.21,2.64,0
7363,2023-01-01 02:02:43,121.03,0.1,2.77,0
7364,2023-01-01 02:02:44,152.16,0.62,2.22,0
7365,2023-01-01 02:02:45,240.52,0.42,4.74,0
7366,2023-01-01 02:02:46,43.33,0.56,2.66,0
7367,2023-01-01 02:02:47,492.13,0.98,2.56,0
7368,2023-01-01 02:02:48,226.18,0.08,1.23,0
7369,2023-01-01 02:02:49,10.51,0.22,3.97,0
7370,2023-01-01 02:02:50,387.08,0.54,3.73,0
7371,2023-01-01 02:02:51,192.0,0.83,4.01,0
7372,2023-01-01 02:02:52,97.5,0.93,2.81,0
7373,2023-01-01 02:02:53,342.56,1.0,0.43,0
7374,2023-01-01 02:02:54,102.53,0.72,3.86,0
7375,2023-01-01 02:02:55,288.24,0.21,4.18,0
7376,2023-01-01 02:02:56,34.23,0.76,4.44,0
7377,2023-01-01 02:02:57,315.55,0.48,3.1,0
7378,2023-01-01 02:02:58,460.32,0.39,3.9,0
7379,2023-01-01 02:02:59,149.76,0.75,0.57,0
7380,2023-01-01 02:03:00,422.11,0.26,3.49,1
7381,2023-01-01 02:03:01,403.67,0.88,2.27,0
7382,2023-01-01 02:03:02,160.05,0.54,0.73,0
7383,2023-01-01 02:03:03,464.37,0.44,3.89,0
7384,2023-01-01 02:03:04,256.71,0.79,2.38,0
7385,2023-01-01 02:03:05,258.41,0.45,3.27,0
7386,2023-01-01 02:03:06,470.23,0.47,0.88,0
7387,2023-01-01 02:03:07,147.44,0.35,0.94,0
7388,2023-01-01 02:03:08,258.88,0.38,3.16,1
7389,2023-01-01 02:03:09,144.32,0.45,4.37,1
7390,2023-01-01 02:03:10,154.97,0.49,1.73,0
7391,2023-01-01 02:03:11,335.16,0.32,2.75,0
7392,2023-01-01 02:03:12,405.35,0.81,1.09,0
7393,2023-01-01 02:03:13,148.59,0.38,0.84,0
7394,2023-01-01 02:03:14,358.08,0.42,2.7,0
7395,2023-01-01 02:03:15,59.13,0.77,2.75,1
7396,2023-01-01 02:03:16,316.28,0.93,0.05,0
7397,2023-01-01 02:03:17,261.3,0.38,4.35,0
7398,2023-01-01 02:03:18,36.06,0.9,2.98,0
7399,2023-01-01 02:03:19,499.12,0.2,0.57,0
7400,2023-01-01 02:03:20,247.57,0.37,4.98,0
7401,2023-01-01 02:03:21,349.03,0.79,3.11,0
7402,2023-01-01 02:03:22,253.92,0.05,4.09,0
7403,2023-01-01 02:03:23,326.34,0.62,2.31,0
7404,2023-01-01 02:03:24,474.86,0.14,2.25,0
7405,2023-01-01 02:03:25,379.29,0.23,4.04,0
7406,2023-01-01 02:03:26,25.55,0.6,4.55,0
7407,2023-01-01 02:03:27,142.41,0.49,3.65,0
7408,2023-01-01 02:03:28,252.49,0.54,2.72,0
7409,2023-01-01 02:03:29,448.01,0.98,3.15,0
7410,2023-01-01 02:03:30,191.65,0.28,0.0,0
7411,2023-01-01 02:03:31,262.21,0.59,4.81,0
7412,2023-01-01 02:03:32,211.53,0.09,1.52,0
7413,2023-01-01 02:03:33,195.08,0.87,1.16,0
7414,2023-01-01 02:03:34,21.56,0.81,0.56,0
7415,2023-01-01 02:03:35,232.2,0.54,1.32,0
7416,2023-01-01 02:03:36,162.47,0.02,1.51,0
7417,2023-01-01 02:03:37,189.04,0.04,0.46,0
7418,2023-01-01 02:03:38,139.66,0.68,3.65,0
7419,2023-01-01 02:03:39,192.3,0.07,1.34,0
7420,2023-01-01 02:03:40,353.36,0.16,0.37,0
7421,2023-01-01 02:03:41,132.0,0.41,3.94,0
7422,2023-01-01 02:03:42,52.53,0.89,4.96,0
7423,2023-01-01 02:03:43,491.15,0.62,1.24,0
7424,2023-01-01 02:03:44,28.95,0.2,1.69,0
7425,2023-01-01 02:03:45,93.23,0.66,1.36,0
7426,2023-01-01 02:03:46,341.82,0.85,1.93,0
7427,2023-01-01 02:03:47,155.91,0.12,1.95,0
7428,2023-01-01 02:03:48,228.76,0.55,1.15,0
7429,2023-01-01 02:03:49,149.97,0.23,0.85,0
7430,2023-01-01 02:03:50,196.45,0.35,1.74,0
7431,2023-01-01 02:03:51,111.16,0.91,2.11,0
7432,2023-01-01 02:03:52,267.25,0.85,4.37,1
7433,2023-01-01 02:03:53,43.99,0.9,2.45,1
7434,2023-01-01 02:03:54,326.84,0.04,4.28,0
7435,2023-01-01 02:03:55,499.06,0.84,1.94,1
7436,2023-01-01 02:03:56,357.13,0.85,4.63,1
7437,2023-01-01 02:03:57,279.67,0.25,1.29,0
7438,2023-01-01 02:03:58,39.51,0.37,2.34,0
7439,2023-01-01 02:03:59,469.55,0.98,1.69,0
7440,2023-01-01 02:04:00,191.74,0.05,3.65,0
7441,2023-01-01 02:04:01,393.72,0.45,2.4,0
7442,2023-01-01 02:04:02,61.06,0.9,4.03,0
7443,2023-01-01 02:04:03,363.35,0.07,1.91,0
7444,2023-01-01 02:04:04,353.88,0.74,2.14,0
7445,2023-01-01 02:04:05,291.88,0.07,4.59,0
7446,2023-01-01 02:04:06,141.88,0.97,4.18,0
7447,2023-01-01 02:04:07,195.3,0.51,3.49,0
7448,2023-01-01 02:04:08,331.8,0.52,2.34,0
7449,2023-01-01 02:04:09,496.07,0.23,2.16,0
7450,2023-01-01 02:04:10,43.93,0.68,3.58,0
7451,2023-01-01 02:04:11,141.83,0.29,2.86,1
7452,2023-01-01 02:04:12,99.06,0.61,2.9,0
7453,2023-01-01 02:04:13,295.28,0.34,2.98,0
7454,2023-01-01 02:04:14,203.8,0.3,2.79,1
7455,2023-01-01 02:04:15,314.73,0.02,1.02,0
7456,2023-01-01 02:04:16,102.89,0.86,1.22,0
7457,2023-01-01 02:04:17,109.46,0.29,3.39,0
7458,2023-01-01 02:04:18,316.81,0.37,0.85,0
7459,2023-01-01 02:04:19,409.17,0.74,2.65,0
7460,2023-01-01 02:04:20,361.0,0.14,4.06,0
7461,2023-01-01 02:04:21,323.55,0.15,1.11,1
7462,2023-01-01 02:04:22,124.8,0.83,1.86,1
7463,2023-01-01 02:04:23,14.38,0.32,3.48,0
7464,2023-01-01 02:04:24,428.54,0.94,4.81,0
7465,2023-01-01 02:04:25,145.18,0.41,3.55,0
7466,2023-01-01 02:04:26,440.46,0.06,2.52,0
7467,2023-01-01 02:04:27,493.4,0.53,3.23,0
7468,2023-01-01 02:04:28,340.34,0.52,4.51,0
7469,2023-01-01 02:04:29,194.16,0.36,0.07,0
7470,2023-01-01 02:04:30,446.39,0.16,3.2,0
7471,2023-01-01 02:04:31,381.78,0.21,0.45,0
7472,2023-01-01 02:04:32,425.36,0.3,3.13,0
7473,2023-01-01 02:04:33,233.93,0.09,1.26,1
7474,2023-01-01 02:04:34,104.23,0.4,3.88,1
7475,2023-01-01 02:04:35,413.37,0.88,2.65,0
7476,2023-01-01 02:04:36,15.31,0.33,3.36,0
7477,2023-01-01 02:04:37,377.01,0.89,4.99,0
7478,2023-01-01 02:04:38,154.82,0.66,0.96,0
7479,2023-01-01 02:04:39,460.98,0.04,4.94,0
7480,2023-01-01 02:04:40,99.7,0.37,3.75,0
7481,2023-01-01 02:04:41,354.02,0.33,3.01,0
7482,2023-01-01 02:04:42,107.08,0.35,0.02,0
7483,2023-01-01 02:04:43,192.43,0.63,1.62,0
7484,2023-01-01 02:04:44,41.46,0.6,4.98,0
7485,2023-01-01 02:04:45,336.41,0.53,3.8,0
7486,2023-01-01 02:04:46,202.62,0.47,2.69,0
7487,2023-01-01 02:04:47,339.66,0.09,1.66,0
7488,2023-01-01 02:04:48,297.29,0.61,1.9,0
7489,2023-01-01 02:04:49,479.51,0.42,4.97,0
7490,2023-01-01 02:04:50,148.24,0.33,2.26,0
7491,2023-01-01 02:04:51,230.72,0.69,2.28,0
7492,2023-01-01 02:04:52,114.88,0.22,1.16,0
7493,2023-01-01 02:04:53,274.62,0.88,3.04,0
7494,2023-01-01 02:04:54,358.22,0.33,3.88,0
7495,2023-01-01 02:04:55,223.93,0.32,0.63,0
7496,2023-01-01 02:04:56,180.85,0.13,4.88,0
7497,2023-01-01 02:04:57,267.35,0.26,0.76,0
7498,2023-01-01 02:04:58,17.05,0.22,4.22,0
7499,2023-01-01 02:04:59,91.67,0.14,2.74,0
7500,2023-01-01 02:05:00,39.6,0.33,1.95,0
7501,2023-01-01 02:05:01,111.32,0.02,0.18,0
7502,2023-01-01 02:05:02,486.88,0.21,0.74,0
7503,2023-01-01 02:05:03,147.85,0.2,2.81,0
7504,2023-01-01 02:05:04,415.15,0.91,4.12,0
7505,2023-01-01 02:05:05,161.17,0.01,3.29,0
7506,2023-01-01 02:05:06,480.38,1.0,3.93,0
7507,2023-01-01 02:05:07,462.29,0.65,0.71,0
7508,2023-01-01 02:05:08,191.0,0.76,4.81,0
7509,2023-01-01 02:05:09,196.13,0.43,4.62,0
7510,2023-01-01 02:05:10,467.14,0.16,2.53,1
7511,2023-01-01 02:05:11,343.56,0.88,1.45,0
7512,2023-01-01 02:05:12,418.18,0.55,2.22,0
7513,2023-01-01 02:05:13,260.54,0.87,3.42,0
7514,2023-01-01 02:05:14,215.86,0.27,2.61,0
7515,2023-01-01 02:05:15,187.41,0.62,3.59,0
7516,2023-01-01 02:05:16,399.24,0.47,3.02,0
7517,2023-01-01 02:05:17,497.28,0.91,0.16,0
